Rayman 2: The Great Escape,8.5,0.96	
Rayman 3,8.5,0.14	
Rayman 3: Hoodlum Havoc,8.625,0.46	
Rayman 3D,5.5,0.64	
Rayman Advance,9.0,0.5	
Rayman Arena,4.25,0.74	
Rayman DS,6.0,0.26	
Rayman Legends,9.5,3.36	
Rayman Origins,9.4,3.22	
Rayman Raving Rabbids 2,5.65,2.65	
Rayman Raving Rabbids,6.74,1.81	
Rayman,7.75,3.03	
Rayman: Hoodlum's Revenge,6.5,0.06	
Raze's Hell,7.0,0.05	
Razor Freestyle Scooter,5.35,0.47	
Re-Volt,7.1,0.37	
ReCore,7.3,0.1	
Ready 2 Rumble Boxing,7.35,1.67	
Ready 2 Rumble Boxing: Round 2,6.08,1.57	
Ready 2 Rumble Revolution,3.5,0.16	
Real Heroes: Firefighter,7.7,0.65	
Real Pool,4.5,0.28	
Real Soccer 2008,4.5,0.04	
Real Soccer 2009,6.9,0.06	
Real Time Conflict: Shogun Empires,2.5,0.07	
Real World Golf,7.9,0.14	
Record of Agarest War Zero,6.5,0.1	
Record of Agarest War,7.5,0.27	
Red Bull BC One,5.6,0.1	
Red Dead Redemption,9.7,12.94	
Red Dead Revolver,7.25,2.0	
Red Faction II,8.3,1.65	
Red Faction,7.9,1.92	
Red Faction: Armageddon,7.0,0.94	
Red Faction: Guerrilla,8.0,1.65	
Red Ninja: End of Honor,4.0,0.06	
Red Orchestra 2: Heroes of Stalingrad,8.0,0.14	
Red Steel 2,8.6,0.63	
Red Steel,6.0,0.68	
RedCard 20-03,6.93333333333,0.12	
Reel Fishing II,6.3,0.18	
Reel Fishing,6.0,1.25	
Reel Fishing: The Great Outdoors,2.1,0.05	
Reign of Fire,6.0,0.53	
Remember Me,5.9,0.59	
Renegade Racers,6.0,0.03	
Rengoku: The Tower of Purgatory,6.0,0.11	
Resident Evil 3: Nemesis,7.5,3.8	
Resident Evil 4 HD,8.5,0.04	
Resident Evil 4,9.0,7.6	
Resident Evil 5,9.1,8.69	
Resident Evil 6,7.9,5.28	
Resident Evil Archives: Resident Evil Zero,4.5,0.25	
Resident Evil Archives: Resident Evil,8.0,0.32	
Resident Evil Outbreak File #2,6.5,0.57	
Resident Evil Zero,6.5,1.74	
Resident Evil,8.0,5.34	
Resident Evil: Dead Aim,6.9,0.35	
Resident Evil: Deadly Silence,7.0,0.27	
Resident Evil: Operation Raccoon City,4.0,2.0	
Resident Evil: Survivor,4.0,0.71	
Resident Evil: The Darkside Chronicles,8.1,1.08	
Resident Evil: The Mercenaries 3D,6.5,0.49	
Resident Evil: The Umbrella Chronicles,7.9,1.54	
Resistance 2,9.5,2.48	
Resistance 3,9.0,1.5	
Resistance: Burning Skies,5.5,0.45	
Resistance: Fall of Man,9.1,4.35	
Resistance: Retribution,9.2,0.9	
Resonance of Fate,7.0,1.07	
Retro Atari Classics,5.0,0.13	
Retro Game Challenge,8.6,0.11	
Return Fire,7.0,0.09	
Return to Castle Wolfenstein: Operation Resurrection,7.6,0.53	
Return to Castle Wolfenstein: Tides of War,9.3,0.67	
Revolution X,1.0,0.1	
Rez,8.5,0.05	
Rhapsody: A Musical Adventure,6.95,0.1	
Rhythm Heaven,9.0,3.17	
Ridge Racer 3D,8.0,0.5	
Ridge Racer 6,7.0,0.2	
Ridge Racer 7,8.2,1.37	
Ridge Racer DS,7.5,0.15	
Ridge Racer V,8.0,1.24	
Ridge Racer,3.0,2.4	
Riding Spirits,6.1,0.26	
Ring of Red,8.5,0.11	
Rise of Nations,8.2,0.04	
Rise of Nations: Rise of Legends,8.2,0.03	
Rise of Nightmares,4.0,0.47	
Rise of the Kasai,7.8,0.19	
Rise of the Tomb Raider,9.3,1.8	
Risen 2: Dark Waters,6.5,0.62	
Risen 3: Titan Lords,5.2,0.33	
Risen,8.1,0.33	
Rising Zan: The Samurai Gunman,8.5,0.02	
Risk: Global Domination,2.8,0.38	
Riven: The Sequel to Myst,7.0,2.75	
River City Ransom EX,7.8,0.07	
River Raid,8.0,1.6	
Riviera: The Promised Land,6.6,0.19	
Road & Track Presents: The Need for Speed,7.0,1.0	
Road Rash 3D,5.0,1.25	
Road Rash 64,7.8,0.24	
Road Rash,5.0,1.27	
Road Rash: Jailbreak,7.45,0.5	
RoadKill,7.7,0.28	
Roadsters,4.525,0.03	
Robin Hood: Defender of the Crown,7.1,0.22	
Robo Pit,6.5,0.03	
Robocalypse,8.9,0.07	
Robopon 2: Ring Version,7.0,0.02	
Robotech: Battlecry,8.0,0.77	
Robotech: Invasion,7.4,0.16	
Robotech: The Macross Saga,5.0,0.21	
Robotron 64,6.9,0.09	
Robots,4.83333333333,0.75	
Rock 'N' Roll Adventures,3.0,0.03	
Rock Band 2,8.725,5.32	
Rock Band 3,8.5,2.23	
Rock Band 4,8.8,0.8	
Rock Band Track Pack: Classic Rock,5.75,0.61	
Rock Band Unplugged,8.2,0.48	
Rock Blast,5.6,0.08	
Rock Revolution,3.36666666667,0.38	
Rock of the Dead,5.0,0.1	
Rocket League,8.0,0.37	
Rocket Power: Beach Bandits,5.0,1.33	
Rocket: Robot on Wheels,9.0,0.12	
Rocksmith 2014,9.0,3.62	
Rocksmith,8.0,2.28	
Rocky Balboa,4.7,0.11	
Rocky,8.5,1.1	
Rogue Galaxy,8.7,0.84	
Rogue Ops,7.5,0.41	
Rogue Trip: Vacation 2012,7.9,0.38	
Rogue Trooper,8.0,0.06	
Rogue Warrior,1.5,0.25	
Roll Away,8.9,0.07	
Rollcage Stage II,8.7,0.09	
Rollcage,7.1,0.21	
RollerCoaster Tycoon 2,8.0,1.25	
RollerCoaster Tycoon 3,8.5,0.28	
RollerCoaster Tycoon,7.25,0.13	
Rolling Stone: Drum King,3.0,0.1	
Romance of the Three Kingdoms IV: Wall of Fire,6.56666666667,0.66	
Romance of the Three Kingdoms IX,8.7,0.07	
Romance of the Three Kingdoms VI: Awakening of the Dragon,7.5,0.05	
Romance of the Three Kingdoms VII,8.5,0.32	
Romance of the Three Kingdoms VIII,9.0,0.3	
Romancing SaGa,6.5,1.55	
Rome: Total War,9.4,0.1	
Rooms: The Main Building,5.0,0.64	
Rory McIlroy PGA Tour,5.5,0.78	
Rosco McQueen: Firefighter Extreme,4.5,0.09	
Rubik's World,6.75,0.27	
Rudolph the Red-Nosed Reindeer,1.5,0.32	
Rugby 06,8.3,0.07	
Rugby 08,8.2,0.04	
Rugby 15,2.0,0.44	
Rugby 2004,7.15,0.22	
Rugby 2005,8.0,0.14	
Rugby League Live 3,6.5,0.09	
Rugby World Cup 2011,5.0,0.61	
Rugby World Cup 2015,1.5,0.25	
Rugrats: Scavenger Hunt,3.7,0.51	
Rugrats: Totally Angelica,2.0,0.12	
Rumble Racing,8.8,0.21	
Rumble Roses XX,6.5,0.13	
Rumble Roses,7.8,0.39	
Rune Factory 2: A Fantasy Harvest Moon,8.4,0.54	
Rune Factory 3: A Fantasy Harvest Moon,8.0,0.43	
Rune Factory 4,8.0,0.55	
Rune Factory: A Fantasy Harvest Moon,8.4,0.56	
Rune Factory: Frontier,8.3,0.39	
Rune Factory: Tides of Destiny,5.5,0.43	
Rune: Viking Warlord,5.5,0.26	
Running Wild,6.1,0.09	
Rush 2: Extreme Racing USA,8.9,0.42	
Rush Hour,6.0,0.03	
Rush,6.6,0.12	
Rygar: The Battle of Argus,6.1,0.09	
Rygar: The Legendary Adventure,8.4,0.46	
Ryse: Son of Rome,6.8,1.36	
S.C.A.R.S,7.9,0.14	
S.T.A.L.K.E.R.: Clear Sky,7.3,0.04	
S.T.A.L.K.E.R.: Shadow of Chernobyl,8.2,0.06	
SBK: Snowboard Kids,6.2,0.02	
SD Gundam Force: Showdown!,4.5,0.04	
SEGA Bass Fishing Duel,7.0,0.17	
SEGA Classics Collection,5.3,0.43	
SNK vs. Capcom Card Fighters DS,3.5,0.1	
SNK vs. Capcom: SVC Chaos,6.0,0.1	
SOCOM 3: U.S. Navy SEALs,9.0,1.69	
SOCOM 4: U.S. Navy SEALs,7.0,0.9	
SOCOM II: U.S. Navy SEALs,8.8,2.94	
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,8.0,1.05	
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,8.4,0.45	
SOCOM: U.S. Navy SEALs Fireteam Bravo,8.3,1.12	
SOCOM: U.S. Navy SEALs,7.5,3.65	
SPRay,5.6,0.04	
SSX 3,8.175,2.56	
SSX Blur,8.4,0.33	
SSX On Tour,8.7,1.06	
SSX Tricky,8.2,2.89	
SSX,9.0,3.31	
SWAT 4,9.0,0.03	
SWAT: Global Strike Team,6.6,0.49	
SWAT: Target Liberty,4.5,0.04	
SX Superstar,3.6,0.07	
Sacred 2: Fallen Angel,6.83333333333,1.22	
Sacred 3,6.5,0.2	
Saint Seiya: Brave Soldiers,5.5,0.07	
Saints Row 2,7.175,4.76	
Saints Row IV,7.3,3.76	
Saints Row,8.5,2.19	
Saints Row: The Third,8.5,5.64	
Saiyuki: Journey West,8.4,0.05	
Sally's Salon,6.2,0.13	
Salt Lake 2002,3.03333333333,0.2	
Sam & Max: Beyond Time and Space,5.75,0.05	
Sam & Max: Season One,7.1,0.15	
Sammy Sosa High Heat Baseball 2001,6.75,0.58	
Samurai Champloo: Sidetracked,7.2,0.05	
Samurai Jack: The Amulet of Time,6.0,0.22	
Samurai Jack: The Shadow of Aku,5.2,0.08	
Samurai Shodown Anthology,6.33333333333,0.21	
Samurai Shodown II,8.33333333333,0.25	
Samurai Shodown Sen,4.0,0.08	
Samurai Shodown V,6.2,0.02	
Samurai Shodown,8.5,0.47	
Samurai Warriors 2,5.65,0.72	
Samurai Warriors 2: Xtreme Legends,5.3,0.09	
Samurai Warriors 3,3.0,0.45	
Samurai Warriors Chronicles,5.0,0.39	
Samurai Warriors,7.95,1.42	
Samurai Warriors: State of War,5.8,0.19	
Samurai Warriors: Xtreme Legends,7.5,0.45	
Samurai Western,6.0,0.08	
San Francisco Rush 2049,8.0,0.2	
San Francisco Rush: Extreme Racing,6.95,1.13	
Sands of Destruction,7.4,0.24	
Savage Skies,4.0,0.09	
Saw II: Flesh & Blood,4.5,0.35	
Scaler,8.0,0.17	
Scarface: The World is Yours,8.66,1.87	
Scene It? Bright Lights! Big Screen!,4.9,0.41	
Scene It? Twilight,6.55,0.46	
Scooby-Doo and the Cyber Chase,3.5,0.41	
Scooby-Doo! First Frights,5.0,2.19	
Scooby-Doo! Mystery Mayhem,5.5,1.26	
Scooby-Doo! Night of 100 Frights,6.5,2.54	
Scooby-Doo! Unmasked,6.8,0.75	
Scooby-Doo! Who's Watching Who?,6.15,0.17	
Scrabble,7.4,0.59	
Scribblenauts Unmasked: A DC Comics Adventure,9.1,0.21	
Scribblenauts,8.7,2.22	
Scurge: Hive,7.5,0.06	
Sea Monsters: A Prehistoric Adventure,4.0,0.06	
SeaBlade,5.7,0.06	
Seaman,8.3,0.52	
Second Sight,7.8,0.26	
Secret Agent Clank,6.25,0.73	
Secret Files: Tunguska,7.6,0.17	
Secret Service,3.83333333333,0.05	
Secret Weapons Over Normandy,8.0,0.73	
Secret of Mana,8.5,1.83	
Section 8,7.66666666667,0.3	
Seek and Destroy,6.5,1.06	
Self-Defense Training Camp,1.0,0.12	
Sengoku Basara: Samurai Heroes,4.5,0.95	
Serious Sam 3: BFE,7.0,0.08	
Serious Sam Advance,5.0,0.02	
Serious Sam II,8.1,0.07	
Serious Sam,7.7,0.15	
Serious Sam: Next Encounter,6.6,0.09	
Seven Samurai 20XX,6.7,0.08	
Shadow Hearts,5.5,0.28	
Shadow Hearts: Covenant,9.1,0.24	
Shadow Madness,7.0,0.18	
Shadow Man,7.4,0.52	
Shadow Man: 2econd Coming,7.7,0.16	
Shadow Master,4.0,0.1	
Shadow Ops: Red Mercury,7.0,0.15	
Shadow of Destiny,8.1,0.3	
Shadow of Rome,7.6,0.27	
Shadow of the Colossus,9.7,1.18	
Shadowgate 64: Trials of the Four Towers,6.2,0.07	
Shadowrun,6.8,0.47	
Shadows of the Damned,7.0,0.47	
Shaman King: Power of Spirit,5.0,0.13	
Shantae and the Pirate's Curse,8.5,0.03	
Shark Tale,6.875,1.93	
Shattered Union,7.65,0.04	
Shaun Palmer's Pro Snowboarder,3.5,1.09	
Shaun White Skateboarding,5.5,0.57	
Shaun White Snowboarding,6.8,1.52	
Shaun White Snowboarding: Road Trip,8.4,1.67	
Shaun White Snowboarding: World Stage,7.6,0.31	
Shaun the Sheep,6.5,0.05	
ShellShock 2: Blood Trails,4.6,0.17	
Shellshock,7.0,0.1	
Shenmue II,8.3,0.47	
Shenmue,9.7,1.18	
Sherlock Holmes: Crimes & Punishments,7.5,0.54	
Shifters,4.0,0.05	
Shin Megami Tensei IV,8.5,0.57	
Shin Megami Tensei: Devil Survivor Overclocked,7.5,0.38	
Shin Megami Tensei: Devil Survivor,8.7,0.27	
Shin Megami Tensei: Digital Devil Saga,7.8,0.13	
Shin Megami Tensei: Nocturne,8.6,0.38	
Shin Megami Tensei: Persona 3 FES,8.8,0.63	
Shin Megami Tensei: Persona 3 Portable,8.5,0.63	
Shin Megami Tensei: Persona 3,8.3,0.45	
Shin Megami Tensei: Persona 4,9.0,0.82	
Shin Megami Tensei: Persona,7.5,0.22	
Shin Megami Tensei: Strange Journey,8.5,0.29	
Shining Force EXA,7.0,0.1	
Shining Force II,9.0,0.19	
Shining Force: Resurrection of the Dark Dragon,7.8,0.08	
Shining Soul II,7.5,0.08	
Shining Soul,5.5,0.14	
Shining Tears,6.1,0.09	
Shinobi,7.5,1.18	
Shiren the Wanderer,7.0,0.2	
Shockwave Assault,4.0,0.09	
Shovel Knight,9.0,0.32	
Showdown: Legends of Wrestling,5.9,0.42	
Showtime Championship Boxing,3.5,0.13	
Shox,7.8,0.09	
Shrek 2,6.38333333333,3.43	
Shrek Extra Large,3.0,0.17	
Shrek Smash n' Crash Racing,5.2,0.22	
Shrek Super Party,3.23333333333,0.47	
Shrek SuperSlam,6.375,1.32	
Shrek Swamp Kart Speedway,3.0,0.3	
Shrek the Third,6.35714285714,1.78	
Shrek,5.6,0.36	
Shrek: Hassle at the Castle,7.0,0.66	
Shrek: Reekin' Havoc,5.9,0.21	
Sid Meier's Civilization IV,9.4,0.17	
Sid Meier's Civilization Revolution,8.075,2.08	
Sid Meier's Civilization V,9.0,1.69	
Sid Meier's Civilization: Beyond Earth,7.9,0.37	
Sid Meier's Pirates!,9.0,0.5	
Sid Meier's Railroads!,8.0,0.04	
Sigma Star Saga,6.0,0.05	
Silent Bomber,8.0,0.02	
Silent Hill 2,8.7,1.28	
Silent Hill 2: Restless Dreams,8.2,0.28	
Silent Hill 3,8.9,0.71	
Silent Hill 4: The Room,7.63333333333,0.69	
Silent Hill HD Collection,9.0,0.53	
Silent Hill,9.0,1.6	
Silent Hill: Book of Memories,6.0,0.24	
Silent Hill: Downpour,4.5,0.8	
Silent Hill: Shattered Memories,7.86666666667,1.38	
Silent Hunter III,8.8,0.08	
Silent Hunter: Wolves of the Pacific,8.8,0.05	
Silent Scope 2: Dark Silhouette,6.7,0.19	
Silent Scope 3,4.0,0.16	
Silent Scope Complete,7.0,0.1	
Silent Scope,6.44,0.41	
Silhouette Mirage,8.9,0.05	
Silpheed: The Lost Planet,8.3,0.07	
Sim Theme Park,8.45,2.71	
SimAnimals Africa,6.1,0.24	
SimAnimals,6.3,0.85	
SimCity 2000,5.66666666667,4.24	
SimCity 4,9.2,0.3	
SimCity Creator,5.95,0.83	
SimCity DS,7.0,0.61	
SimCity Societies,6.9,0.02	
SimCity,7.0,2.01	
SimEarth: The Living Planet,4.0,0.16	
Sin and Punishment: Star Successor,9.0,0.44	
Sing Party,6.3,0.28	
SingStar '80s,7.5,1.3	
SingStar '90s,7.5,0.87	
SingStar Amped,7.5,0.46	
SingStar Country,7.4,0.28	
SingStar Dance,5.5,0.53	
SingStar Legends,7.5,1.1	
SingStar Pop,7.7,1.44	
SingStar Rocks!,5.3,1.1	
Singularity,7.0,0.05	
Sins of a Solar Empire,8.9,0.03	
Siren,7.7,0.18	
Sitting Ducks,3.0,0.08	
Six Flags Fun Park,4.0,0.59	
Skate 2,8.3,1.94	
Skate 3,8.0,4.76	
Skate,8.6,1.1	
Skeleton Warriors,5.0,0.08	
Ski and Shoot,6.8,0.09	
Ski-Doo Snowmobile Challenge,6.55,0.23	
Skies of Arcadia Legends,8.5,0.22	
Skies of Arcadia,9.2,0.09	
Sky Gunner,7.8,0.07	
Sky Odyssey,9.0,0.32	
Skylanders Giants,8.0,5.59	
Sled Storm,8.25,2.07	
Sleeping Dogs,8.5,2.69	
Sly 2: Band of Thieves,9.2,1.88	
Sly 3: Honor Among Thieves,8.1,0.83	
Sly Cooper and the Thievius Raccoonus,8.5,1.21	
Sly Cooper: Thieves in Time,8.0,0.83	
Small Soldiers,7.2,0.61	
Smart Bomb,5.0,0.08	
Smart Boy's Gameroom,7.2,0.13	
Smart Girl's Party Game,7.5,0.34	
Smart Girl's Playhouse,7.0,0.26	
Smarty Pants,7.0,1.45	
Smash Cars,7.0,0.11	
Smash Court Tennis 3,5.95,0.16	
Smash Court Tennis Pro Tournament 2,8.0,0.13	
Smash Court Tennis Pro Tournament,8.0,0.17	
Smashing Drive,3.35,0.07	
Smuggler's Run,7.9,1.57	
Smuggler's Run: Warzones,8.4,0.08	
Sneakers,2.0,0.1	
Sniper Elite V2,7.66666666667,1.85	
Sniper Elite,7.6,0.42	
Sniper: Art of Victory,3.0,0.49	
Sniper: Ghost Warrior 2,5.0,0.65	
Sniper: Ghost Warrior,4.83333333333,2.12	
SnoCross Championship Racing,5.3,0.93	
Snood 2: On Vacation,4.5,0.1	
Snowboard Kids 2,6.0,0.11	
Snowboard Kids,8.0,0.2	
So Blonde,6.8,0.02	
Soccer,4.5,1.96	
Soldier of Fortune II: Double Helix,7.86666666667,0.23	
Soldier of Fortune: Payback,6.03333333333,0.35	
Solitaire Overload,7.8,0.42	
Song of the Deep,6.0,0.12	
Sonic & All-Stars Racing Transformed,8.0,2.48	
Sonic & Knuckles,8.25,1.82	
Sonic Advance 2,9.0,1.8	
Sonic Advance 3,9.0,1.4	
Sonic Advance,9.1,2.24	
Sonic Adventure 2,9.4,0.12	
Sonic Adventure DX: Director's Cut,5.0,1.27	
Sonic Adventure,5.2,2.42	
Sonic Boom: Rise of Lyric,4.3,0.33	
Sonic Boom: Shattered Crystal,4.0,0.29	
Sonic CD,8.75,1.5	
Sonic Chronicles: The Dark Brotherhood,6.5,0.89	
Sonic Classic Collection,7.0,1.97	
Sonic Colors,8.5,3.11	
Sonic Free Riders,7.5,1.09	
Sonic Generations,8.125,4.17	
Sonic Heroes,7.275,5.46	
Sonic Mega Collection Plus,7.8,3.81	
Sonic Mega Collection,7.5,2.05	
Sonic Riders,5.7,1.55	
Sonic Riders: Zero Gravity,5.8,1.11	
Sonic Rivals 2,6.5,1.52	
Sonic Rivals,7.4,1.44	
Sonic Rush Adventure,8.0,1.17	
Sonic Rush,9.0,3.15	
Sonic Unleashed,5.8,4.95	
Sonic and the Secret Rings,6.9,2.77	
Sonic the Hedgehog 2,7.95,6.03	
Sonic the Hedgehog 3,8.5,1.76	
Sonic the Hedgehog,4.5,6.57	
Sonic's Ultimate Genesis Collection,9.0,3.7	
Sorcery Saga: The Curse of the Great Curry God,7.5,0.03	
Sorcery,7.5,0.31	
Soul Bubbles,8.0,0.08	
Soul Sacrifice,7.7,0.56	
South Park Rally,4.45,0.56	
South Park,4.23333333333,1.85	
South Park: Chef's Luv Shack,4.3,0.55	
South Park: The Stick of Truth,9.0,2.13	
Soviet Strike,8.0,1.17	
Space Bust-A-Move,7.8,0.13	
Space Channel 5: Ulala's Cosmic Attack,5.0,0.02	
Space Chimps,6.6,0.38	
Space Hulk,6.7,0.01	
Space Hulk: Vengeance of the Blood Angels,6.0,0.07	
Space Invaders Extreme 2,8.0,0.19	
Space Invaders Extreme,8.46666666667,0.24	
Space Invaders Revolution,5.0,0.02	
Space Invaders,6.85714285714,0.73	
Space Station Silicon Valley,7.25,0.15	
Spartan: Total Warrior,7.9,0.42	
Spawn: Armageddon,7.6,0.68	
Spec Ops: The Line,8.0,1.23	
Special Forces: Nemesis Strike,7.0,0.03	
Spectral Force 3,4.9,0.09	
Spectrobes,7.0,0.75	
Spectrobes: Origins,8.0,0.2	
Speed Kings,5.5,0.16	
Speed Punks,9.0,0.2	
Speed Racer,5.0,0.07	
Speed Racer: The Videogame,7.5,0.98	
Speedball 2100,7.4,0.18	
Sphinx and the Cursed Mummy,8.25,0.71	
Spice World,2.0,0.67	
Spider-Man 2,7.4,7.64	
Spider-Man 3,5.6625,3.42	
Spider-Man: Battle for New York,4.5,0.13	
Spider-Man: Edge of Time,5.125,0.83	
Spider-Man: Friend or Foe,4.9,1.48	
Spider-Man: Mysterio's Menace,8.5,0.61	
Spider-Man: Shattered Dimensions,7.75,1.24	
Spider-Man: The Movie,8.24,8.4	
Spider-Man: Web of Shadows,5.94,1.26	
Spin Jam,7.0,0.31	
Spirit Camera: The Cursed Memoir,5.5,0.22	
Spirits & Spells,5.0,0.03	
Spitfire Heroes: Tales of the Royal Air Force,5.5,0.05	
Splatoon,8.6,4.57	
Splatterhouse,4.0,0.18	
Split/Second,7.3,1.51	
SpongeBob SquarePants: Creature from the Krusty Krab,5.66666666667,1.33	
SpongeBob SquarePants: Plankton's Robotic Revenge,3.5,0.16	
SpongeBob SquarePants: Revenge of the Flying Dutchman,4.0,2.47	
SpongeBob SquarePants: The Yellow Avenger,6.7,1.27	
SpongeBob SquigglePants,5.0,0.41	
SpongeBob's Atlantis SquarePantis,5.46666666667,2.67	
Spore Creatures,7.8,1.08	
Spore Hero Arena,3.8,0.2	
Spore Hero,6.1,0.41	
Spore,8.65,1.17	
Sports Car GT,5.65,0.22	
Sports Champions,7.5,3.87	
Sports Illustrated for Kids: Baseball,3.5,0.17	
Sports Illustrated for Kids: Football,5.0,0.18	
Spot Goes to Hollywood,3.0,0.07	
Sprint Cars: Road to Knoxville,5.0,0.07	
Spy Fiction,7.3,0.04	
Spy Fox in Dry Cereal,5.5,0.06	
Spy Games: Elevator Mission,2.5,0.06	
Spyborgs,7.5,0.11	
Spyro Orange: The Cortex Conspiracy,7.0,0.57	
Spyro the Dragon,7.66666666667,5.0	
Spyro: A Hero's Tail,7.0,1.07	
Spyro: Enter the Dragonfly,6.0,2.68	
Spyro: Shadow Legacy,4.0,0.17	
Spyro: Year of the Dragon,9.1,3.71	
Squeeballs Party,4.45,0.36	
Stacked with Daniel Negreanu,4.85,0.13	
Stake: Fortune Fighters,2.3,0.02	
Star Fox 64 3D,9.0,0.94	
Star Fox 64,8.6,4.03	
Star Fox Adventures,9.0,1.87	
Star Fox Command,8.0,0.54	
Star Ocean: First Departure,7.4,0.65	
Star Ocean: Second Evolution,8.0,0.34	
Star Ocean: The Last Hope International,8.5,0.73	
Star Ocean: The Last Hope,8.0,0.79	
Star Ocean: The Second Story,8.8,1.1	
Star Soldier,5.0,0.96	
Star Soldier: Vanishing Earth,5.0,0.06	
Star Trek Online,6.8,0.02	
Star Trek: Conquest,7.4,0.12	
Star Trek: Invasion,8.0,0.26	
Star Trek: Legacy,6.45,0.02	
Star Trek: Shattered Universe,3.9,0.14	
Star Trek: Tactical Assault,6.2,0.09	
Star Trek: The Game,4.2,0.51	
Star Wars Battlefront: Elite Squadron,6.45,1.3	
Star Wars Battlefront: Renegade Squadron,7.9,1.68	
Star Wars Jedi Knight II: Jedi Outcast,8.5,0.23	
Star Wars Jedi Knight: Jedi Academy,8.4,0.49	
Star Wars Knights of the Old Republic II: The Sith Lords,9.0,1.43	
Star Wars Racer Revenge,8.4,0.31	
Star Wars Rogue Squadron III: Rebel Strike,8.3,0.8	
Star Wars Starfighter: Special Edition,7.8,0.42	
Star Wars Trilogy: Apprentice of the Force,6.5,0.42	
Star Wars: Dark Forces,5.0,2.5	
Star Wars: Empire at War,7.6,0.09	
Star Wars: Flight of the Falcon,4.0,0.35	
Star Wars: Jedi Power Battles,4.0,0.14	
Star Wars: Lethal Alliance,5.75,0.23	
Star Wars: Masters of Teras Kasi,4.0,0.68	
Star Wars: Obi-Wan,5.9,0.7	
Star Wars: Rogue Squadron,8.8,2.17	
Star Wars: Shadows of the Empire,6.5,2.65	
Star Wars: Super Bombad Racing,7.8,0.16	
Star Wars: The Force Unleashed II,6.2,4.08	
Star Wars: The Force Unleashed,7.4,10.23	
Star Wars: The Old Republic,9.0,2.97	
Star X,4.5,0.04	
StarCraft II: Heart of the Swarm,8.6,1.67	
StarCraft II: Legacy of the Void,8.9,0.51	
StarCraft,9.5,0.05	
Starhawk,9.0,0.29	
Starship Troopers,5.0,0.02	
Starshot: Space Circus Fever,5.85,0.03	
Starsky & Hutch,5.475,1.29	
State of Decay,8.9,0.2	
State of Emergency 2,5.3,0.08	
State of Emergency,7.16666666667,1.93	
Steambot Chronicles,7.3,0.04	
Steambot Chronicles: Battle Tournament,6.0,0.06	
Steel Battalion: Heavy Armor,3.0,0.13	
Steel Diver,7.0,0.49	
Steins;Gate,6.9,0.54	
Stella Deus: The Gate of Eternity,7.7,0.08	
Stellaris,6.3,0.03	
Still Life 2,7.5,0.02	
Still Life,7.2,0.07	
Stolen,5.2,0.04	
Stormrise,3.96666666667,0.34	
Story of Seasons,8.4,0.4	
Strawberry Shortcake: Strawberryland Games,5.0,0.05	
Streak: Hoverboard Racing,4.5,0.15	
Street Fighter Alpha 2,7.75,1.34	
Street Fighter Alpha 3,9.26666666667,1.18	
Street Fighter Alpha: Warriors' Dreams,7.5,1.11	
Street Fighter Anniversary Collection,8.35,0.81	
Street Fighter Collection,7.0,0.21	
Street Fighter EX Plus Alpha,8.3,0.75	
Street Fighter II Turbo,7.5,4.1	
Street Fighter II: The World Warrior,6.9,6.3	
Street Fighter IV,8.875,7.14	
Street Fighter V,8.0,0.87	
Street Hoops,6.63333333333,1.19	
Street Jam Basketball,3.5,0.03	
Street Sk8er,7.0,0.67	
Street Supremacy,2.5,0.03	
Streets of Rage 3,8.0,0.07	
Streets of Rage,5.25,2.6	
Stretch Panic,7.0,0.05	
Strider 2,8.5,0.08	
Strike Force Bowling,4.0,0.72	
Stronghold 3,5.5,0.16	
Stronghold Crusader Extreme,4.8,0.02	
Stronghold Legends,5.7,0.02	
Stronghold,8.7,0.11	
Stuart Little 2,6.0,0.46	
Stuart Little 3: Big Photo Adventure,7.0,0.08	
Stunt GP,5.0,0.05	
Stuntman,8.55,1.59	
Stuntman: Ignition,6.925,1.44	
Sub Rebellion,7.0,0.08	
Sudeki,7.8,0.19	
Sudoku Gridmaster,6.0,0.17	
Suikoden II,9.0,0.68	
Suikoden IV,7.9,0.66	
Suikoden Tactics,7.3,0.2	
Suikoden Tierkreis,8.8,0.27	
Suikoden V,8.2,0.35	
Suikoden,9.0,0.6	
Summer Athletics: The Ultimate Challenge,5.2,0.21	
Summer Heat Beach Volleyball,6.4,0.28	
Summer Sports: Paradise Island,4.4,0.55	
Summon Night: Swordcraft Story,8.0,0.02	
Summon Night: Twin Age,8.2,0.13	
Summoner 2,8.4,0.21	
Summoner,7.95,0.51	
Summoner: A Goddess Reborn,8.0,0.05	
Sunny Garcia Surfing,7.0,0.03	
Sunset Overdrive,9.0,1.11	
Super Adventure Island,8.5,0.22	
Super Black Bass Fishing,2.5,0.04	
Super Bowling,6.7,0.02	
Super Bubble Pop,2.95,0.06	
Super Bust-A-Move,7.9,0.39	
Super Castlevania IV,8.0,0.63	
Super Collapse! II,6.25,0.03	
Super Dodge Ball Advance,6.5,0.2	
Super Dodge Ball,8.5,0.02	
Super Dodgeball Brawlers,6.5,0.14	
Super Dragon Ball Z,7.4,0.37	
Super Mario 3D Land,9.5,10.79	
Super Mario 3D World,9.6,4.25	
